run,model_kind,checkpoint,lea_id,region,eval_acc,eval_balanced_acc,eval_precision,eval_recall,eval_f1,eval_roc_auc,eval_auprc,eval_false_positive_rate,eval_false_negative_rate,num-examples
hierarchical_fl,hierarchical_global,shared/checkpoints/global/round_3.pt,lea_eu_01,region_eu,0.9742574257425742,0.9768351101300897,0.9051724137931034,0.9813084112149533,0.9417040358744395,0.9981508007326351,0.9934034593307828,0.02763819095477387,0.018691588785046728,1010
hierarchical_fl,hierarchical_global,shared/checkpoints/global/round_3.pt,lea_eu_02,region_eu,0.9735019572417947,0.9644115448642426,0.9972263011910589,0.9746451921543613,0.9858064516129033,0.99463452395638,0.9996646030232449,0.04582210242587601,0.025354807845638653,6642
hierarchical_fl,hierarchical_global,shared/checkpoints/global/round_3.pt,lea_eu_03,region_eu,0.9688487962911244,0.9804868941013771,0.2859894696288686,0.9924242424242424,0.4440235270660951,0.9974091194036162,0.8880802830279176,0.03145045422148813,0.007575757575757576,179030
hierarchical_fl,hierarchical_global,shared/checkpoints/global/round_3.pt,lea_na_01,region_na,0.9761356365962892,0.9803223967232029,0.9380954901545627,0.9923845787720134,0.9644766737867512,0.9980833244767247,0.9959298511802972,0.03173978532560759,0.007615421227986673,109410
hierarchical_fl,hierarchical_global,shared/checkpoints/global/round_3.pt,lea_na_02,region_na,0.966762119042749,0.9646287094524912,0.9352344127597874,0.9590285808689906,0.9469820554649266,0.9933025695081142,0.9864678029371422,0.029771161964008,0.040971419131009414,19556
hierarchical_fl,hierarchical_global,shared/checkpoints/global/round_3.pt,lea_na_03,region_na,0.9697795642677532,0.9698880248108641,0.9331476323119777,0.9701650125192314,0.9512963483353792,0.996541712819232,0.9922767399260135,0.0303889628975032,0.02983498748076865,108966
